largest,oracle,peak_prob,mean_prob,prob_mass,n_components,largest_peak,largest_vol_frac,disagree,oracle_rank,cond_disagree,cond_lowconf_0.999,cond_lowconf_0.9995,cond_lowconf_0.9999,cond_nodom_0.3,cond_nodom_0.5,cond_nodom_0.7,case,threshold
0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,9,1.0,0.8851147540983606,False,1,0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,0.3492097224066941,DUKE_090,0.99
0.0,0.9076831447290054,0.9076831447290054,0.9076831447290054,0.0,21,0.99755859375,0.45443026518236945,True,3,0.9076831447290054,0.9076831447290054,0.9076831447290054,0.9076831447290054,0.0,0.9076831447290054,0.9076831447290054,DUKE_117,0.5
0.0,0.9026013309134906,0.9026013309134906,0.9026013309134906,0.0,18,0.99755859375,0.46771844660194173,True,3,0.9026013309134906,0.9026013309134906,0.9026013309134906,0.9026013309134906,0.0,0.9026013309134906,0.9026013309134906,DUKE_117,0.8
0.0,0.8960396039603961,0.8960396039603961,0.8960396039603961,0.0,7,0.99755859375,0.4087136929460581,True,3,0.8960396039603961,0.8960396039603961,0.8960396039603961,0.8960396039603961,0.0,0.8960396039603961,0.8960396039603961,DUKE_117,0.95
0.0,0.8832807570977917,0.8832807570977917,0.8832807570977917,0.0,7,1.0,0.4705361098803722,True,2,0.8832807570977917,0.0,0.0,0.0,0.0,0.8832807570977917,0.8832807570977917,DUKE_117,0.98
0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,5,1.0,0.4908350305498982,False,1,0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,0.8779552715654952,DUKE_117,0.99
0.0,0.9346153846153846,0.9346153846153846,0.9346153846153846,0.0,17,0.9775390625,0.320737536990667,True,2,0.9346153846153846,0.9346153846153846,0.9346153846153846,0.9346153846153846,0.0,0.9346153846153846,0.9346153846153846,DUKE_141,0.5
0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,12,1.0,0.34739707383463764,False,1,0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,0.9351535836177475,DUKE_141,0.8
0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,4,1.0,0.6336123631680618,False,1,0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,0.9285004965243296,DUKE_141,0.95
0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,2,1.0,0.6852646638054364,False,1,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,DUKE_141,0.98
0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,2,1.0,0.6919079435783222,False,1,0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,0.9133537206931702,DUKE_141,0.99
0.0,0.4672897196261682,0.4672897196261682,0.0,0.0,12,0.9609375,0.3479901320563053,True,3,0.4672897196261682,0.4672897196261682,0.4672897196261682,0.4672897196261682,0.0,0.4672897196261682,0.4672897196261682,DUKE_177,0.5
0.0,0.50472334682861,0.50472334682861,0.0,0.0,7,1.0,0.2567091948966124,True,2,0.50472334682861,0.0,0.0,0.0,0.50472334682861,0.50472334682861,0.50472334682861,DUKE_177,0.8
0.0,0.5591559909570459,0.5591559909570459,0.0,0.0,5,1.0,0.42101105845181674,True,2,0.5591559909570459,0.0,0.0,0.0,0.0,0.5591559909570459,0.5591559909570459,DUKE_177,0.95
0.0,0.6201680672268908,0.6201680672268908,0.0,0.0,4,1.0,0.507700205338809,True,2,0.6201680672268908,0.0,0.0,0.0,0.0,0.0,0.6201680672268908,DUKE_177,0.98
0.0,0.6753731343283582,0.6753731343283582,0.0,0.0,3,1.0,0.518957345971564,True,2,0.6753731343283582,0.0,0.0,0.0,0.0,0.0,0.6753731343283582,DUKE_177,0.99
0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,23,1.0,0.4223371949162074,False,1,0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,0.8222539909459138,DUKE_180,0.5
